noise_density,noise_magnitude,method,nmi,simulation,signal_strength
0.2,0.0,outlier_pursuit,0.018639764244343528,5,2.0
0.2,0.0,spectral_unnormalized,1.0,6,2.0
0.2,0.0,rpca,1.0,6,2.0
0.2,0.0,outlier_pursuit,0.018639764244343528,6,2.0
0.2,0.0,spectral_unnormalized,1.0,7,2.0
0.2,0.0,rpca,1.0,7,2.0
0.2,0.0,outlier_pursuit,0.018639764244343528,7,2.0
0.2,0.0,spectral_unnormalized,1.0,8,2.0
0.2,0.0,rpca,1.0,8,2.0
0.2,0.0,outlier_pursuit,0.018639764244343528,8,2.0
0.2,0.0,spectral_unnormalized,1.0,9,2.0
0.2,0.0,rpca,1.0,9,2.0
0.2,0.0,outlier_pursuit,0.018639764244343528,9,2.0
0.2,2.0,spectral_unnormalized,0.5541718004161501,0,2.0
0.2,2.0,rpca,0.5283779304228372,0,2.0
0.2,2.0,outlier_pursuit,0.018639764244343528,0,2.0
0.2,2.0,spectral_unnormalized,0.5333833942150725,1,2.0
0.2,2.0,rpca,0.4883691052528023,1,2.0
0.2,2.0,outlier_pursuit,0.018639764244343528,1,2.0
0.2,2.0,spectral_unnormalized,0.5006054392285263,2,2.0
0.2,2.0,rpca,0.44632888749472316,2,2.0
0.2,2.0,outlier_pursuit,0.018639764244343528,2,2.0
0.2,2.0,spectral_unnormalized,0.5137532911122106,3,2.0
0.2,2.0,rpca,0.5541718004161501,3,2.0
0.2,2.0,outlier_pursuit,0.018639764244343528,3,2.0
0.2,2.0,spectral_unnormalized,0.5333833942150725,4,2.0
0.2,2.0,rpca,0.5137532911122107,4,2.0
0.2,2.0,outlier_pursuit,0.018639764244343528,4,2.0
0.2,2.0,spectral_unnormalized,0.5951912982359796,5,2.0
0.2,2.0,rpca,0.6022111600455701,5,2.0
0.2,2.0,outlier_pursuit,0.018639764244343528,5,2.0
0.2,2.0,spectral_unnormalized,0.5278128971535107,6,2.0
0.2,2.0,rpca,0.6022111600455702,6,2.0
0.2,2.0,outlier_pursuit,0.018639764244343528,6,2.0
0.2,2.0,spectral_unnormalized,0.44297551540683705,7,2.0
0.2,2.0,rpca,0.5816101791805875,7,2.0
0.2,2.0,outlier_pursuit,0.018639764244343528,7,2.0
0.2,2.0,spectral_unnormalized,0.5137532911122107,8,2.0
0.2,2.0,rpca,0.48092133571243656,8,2.0
0.2,2.0,outlier_pursuit,0.018639764244343528,8,2.0
0.2,2.0,spectral_unnormalized,0.5697389043881019,9,2.0
0.2,2.0,rpca,0.6440291373102317,9,2.0
0.2,2.0,outlier_pursuit,0.018639764244343528,9,2.0
0.2,4.0,spectral_unnormalized,0.5048484896887586,0,2.0
0.2,4.0,rpca,0.4782391721952393,0,2.0
0.2,4.0,outlier_pursuit,0.018639764244343528,0,2.0
0.2,4.0,spectral_unnormalized,0.5333833942150725,1,2.0
0.2,4.0,rpca,0.4532839480340868,1,2.0
0.2,4.0,outlier_pursuit,0.018639764244343528,1,2.0
0.2,4.0,spectral_unnormalized,0.5006054392285263,2,2.0
0.2,4.0,rpca,0.4782391721952393,2,2.0
0.2,4.0,outlier_pursuit,0.018639764244343528,2,2.0
0.2,4.0,spectral_unnormalized,0.44632888749472316,3,2.0
0.2,4.0,rpca,0.44297551540683705,3,2.0
0.2,4.0,outlier_pursuit,0.018639764244343528,3,2.0
0.2,4.0,spectral_unnormalized,0.564205452925309,4,2.0
0.2,4.0,rpca,0.5697389043881019,4,2.0
0.2,4.0,outlier_pursuit,0.018639764244343528,4,2.0
0.2,4.0,spectral_unnormalized,0.5333833942150725,5,2.0
0.2,4.0,rpca,0.5407862117028416,5,2.0
0.2,4.0,outlier_pursuit,0.018639764244343528,5,2.0
0.2,4.0,spectral_unnormalized,0.5697389043881019,6,2.0
0.2,4.0,rpca,0.6022111600455701,6,2.0
0.2,4.0,outlier_pursuit,0.018639764244343528,6,2.0
0.2,4.0,spectral_unnormalized,0.47063913471263574,7,2.0
0.2,4.0,rpca,0.5816101791805874,7,2.0
0.2,4.0,outlier_pursuit,0.018639764244343528,7,2.0
0.2,4.0,spectral_unnormalized,0.5333833942150725,8,2.0
0.2,4.0,rpca,0.4417439992647414,8,2.0
0.2,4.0,outlier_pursuit,0.018639764244343528,8,2.0
0.2,4.0,spectral_unnormalized,0.5333833942150725,9,2.0
0.2,4.0,rpca,0.7149460394223504,9,2.0
0.2,4.0,outlier_pursuit,0.018639764244343528,9,2.0
0.2,6.0,spectral_unnormalized,0.4157611883571446,0,2.0
0.2,6.0,rpca,0.4532839480340868,0,2.0
0.2,6.0,outlier_pursuit,0.018639764244343528,0,2.0
0.2,6.0,spectral_unnormalized,0.5333833942150725,1,2.0
0.2,6.0,rpca,0.5333833942150725,1,2.0
0.2,6.0,outlier_pursuit,0.018639764244343528,1,2.0
0.2,6.0,spectral_unnormalized,0.47063913471263574,2,2.0
0.2,6.0,rpca,0.4782391721952393,2,2.0
0.2,6.0,outlier_pursuit,0.018639764244343528,2,2.0
0.2,6.0,spectral_unnormalized,0.41576118835714454,3,2.0
0.2,6.0,rpca,0.44297551540683705,3,2.0
0.2,6.0,outlier_pursuit,0.018639764244343528,3,2.0
0.2,6.0,spectral_unnormalized,0.5333833942150725,4,2.0
0.2,6.0,rpca,0.5697389043881019,4,2.0
0.2,6.0,outlier_pursuit,0.018639764244343528,4,2.0
0.2,6.0,spectral_unnormalized,0.5048484896887586,5,2.0
0.2,6.0,rpca,0.5407862117028416,5,2.0
0.2,6.0,outlier_pursuit,0.018639764244343528,5,2.0
0.2,6.0,spectral_unnormalized,0.5697389043881019,6,2.0
0.2,6.0,rpca,0.6022111600455701,6,2.0
0.2,6.0,outlier_pursuit,0.018639764244343528,6,2.0
0.2,6.0,spectral_unnormalized,0.47063913471263574,7,2.0
0.2,6.0,rpca,0.5816101791805874,7,2.0
0.2,6.0,outlier_pursuit,0.018639764244343528,7,2.0
0.2,6.0,spectral_unnormalized,0.5333833942150725,8,2.0
0.2,6.0,rpca,0.40753210447196714,8,2.0
0.2,6.0,outlier_pursuit,0.018639764244343528,8,2.0
0.2,6.0,spectral_unnormalized,0.5697389043881019,9,2.0
0.2,6.0,rpca,0.7149460394223504,9,2.0
0.2,6.0,outlier_pursuit,0.018639764244343528,9,2.0
0.2,8.0,spectral_unnormalized,0.2267775588415968,0,2.0
0.2,8.0,rpca,0.4532839480340868,0,2.0
0.2,8.0,outlier_pursuit,0.018639764244343528,0,2.0
0.2,8.0,spectral_unnormalized,0.44297551540683705,1,2.0
0.2,8.0,rpca,0.5333833942150725,1,2.0
0.2,8.0,outlier_pursuit,0.018639764244343528,1,2.0
0.2,8.0,spectral_unnormalized,0.3492721107165225,2,2.0
0.2,8.0,rpca,0.44632888749472316,2,2.0
0.2,8.0,outlier_pursuit,0.018639764244343528,2,2.0
0.2,8.0,spectral_unnormalized,0.291753502652149,3,2.0
0.2,8.0,rpca,0.44632888749472316,3,2.0
0.2,8.0,outlier_pursuit,0.018639764244343528,3,2.0
0.2,8.0,spectral_unnormalized,0.5697389043881019,4,2.0
0.2,8.0,rpca,0.5407862117028416,4,2.0
0.2,8.0,outlier_pursuit,0.018639764244343528,4,2.0
0.2,8.0,spectral_unnormalized,0.1138228555959753,5,2.0
0.2,8.0,rpca,0.5407862117028416,5,2.0
0.2,8.0,outlier_pursuit,0.018639764244343528,5,2.0
0.2,8.0,spectral_unnormalized,0.6109637147284563,6,2.0
0.2,8.0,rpca,0.6300279203045595,6,2.0
0.2,8.0,outlier_pursuit,0.018639764244343528,6,2.0
0.2,8.0,spectral_unnormalized,0.47823917219523926,7,2.0
0.2,8.0,rpca,0.6109637147284563,7,2.0
0.2,8.0,outlier_pursuit,0.018639764244343528,7,2.0
0.2,8.0,spectral_unnormalized,0.44297551540683705,8,2.0
0.2,8.0,rpca,0.44297551540683705,8,2.0
0.2,8.0,outlier_pursuit,0.018639764244343528,8,2.0
0.2,8.0,spectral_unnormalized,0.6425925571552904,9,2.0
0.2,8.0,rpca,0.7149460394223504,9,2.0
0.2,8.0,outlier_pursuit,0.018639764244343528,9,2.0
0.2,10.0,spectral_unnormalized,0.029114383118891984,0,2.0
0.2,10.0,rpca,0.4218168453401451,0,2.0
0.2,10.0,outlier_pursuit,0.018639764244343528,0,2.0
0.2,10.0,spectral_unnormalized,0.03883393686222534,1,2.0
0.2,10.0,rpca,0.5333833942150725,1,2.0
0.2,10.0,outlier_pursuit,0.018639764244343528,1,2.0
0.2,10.0,spectral_unnormalized,0.08809160248687292,2,2.0
0.2,10.0,rpca,0.44632888749472316,2,2.0
0.2,10.0,outlier_pursuit,0.018639764244343528,2,2.0
0.2,10.0,spectral_unnormalized,0.020758941525742234,3,2.0
0.2,10.0,rpca,0.44632888749472316,3,2.0
0.2,10.0,outlier_pursuit,0.018639764244343528,3,2.0
0.2,10.0,spectral_unnormalized,0.18475117741427882,4,2.0
0.2,10.0,rpca,0.5407862117028416,4,2.0
0.2,10.0,outlier_pursuit,0.018639764244343528,4,2.0
0.2,10.0,spectral_unnormalized,0.0352563385770393,5,2.0
0.2,10.0,rpca,0.5407862117028416,5,2.0
0.2,10.0,outlier_pursuit,0.018639764244343528,5,2.0
0.2,10.0,spectral_unnormalized,0.002611220469271829,6,2.0
0.2,10.0,rpca,0.6597573034496935,6,2.0
0.2,10.0,outlier_pursuit,0.018639764244343528,6,2.0
0.2,10.0,spectral_unnormalized,0.04233997721440788,7,2.0
0.2,10.0,rpca,0.6109637147284563,7,2.0
0.2,10.0,outlier_pursuit,0.018639764244343528,7,2.0
0.2,10.0,spectral_unnormalized,0.191858096681473,8,2.0
0.2,10.0,rpca,0.37059031163178163,8,2.0
0.2,10.0,outlier_pursuit,0.018639764244343528,8,2.0
0.2,10.0,spectral_unnormalized,0.029049405545332304,9,2.0
0.2,10.0,rpca,0.7149460394223504,9,2.0
0.2,10.0,outlier_pursuit,0.018639764244343528,9,2.0
0.2,12.0,spectral_unnormalized,0.014576828435880821,0,2.0
0.2,12.0,rpca,0.4218168453401451,0,2.0
0.2,12.0,outlier_pursuit,0.018639764244343528,0,2.0
0.2,12.0,spectral_unnormalized,0.012589137870896178,1,2.0
0.2,12.0,rpca,0.5333833942150725,1,2.0
0.2,12.0,outlier_pursuit,0.018639764244343528,1,2.0
0.2,12.0,spectral_unnormalized,0.05877312749549573,2,2.0
0.2,12.0,rpca,0.44632888749472316,2,2.0
0.2,12.0,outlier_pursuit,0.018639764244343528,2,2.0
0.2,12.0,spectral_unnormalized,0.008543363862746928,3,2.0
0.2,12.0,rpca,0.44632888749472316,3,2.0
0.2,12.0,outlier_pursuit,0.018639764244343528,3,2.0
0.2,12.0,spectral_unnormalized,0.07807778062805182,4,2.0
0.2,12.0,rpca,0.5407862117028416,4,2.0
0.2,12.0,outlier_pursuit,0.018639764244343528,4,2.0
0.2,12.0,spectral_unnormalized,0.0224598078480066,5,2.0
0.2,12.0,rpca,0.5407862117028416,5,2.0
0.2,12.0,outlier_pursuit,0.018639764244343528,5,2.0
0.2,12.0,spectral_unnormalized,0.002611220469271829,6,2.0
0.2,12.0,rpca,0.6300279203045595,6,2.0
0.2,12.0,outlier_pursuit,0.018639764244343528,6,2.0
0.2,12.0,spectral_unnormalized,0.0,7,2.0
0.2,12.0,rpca,0.6109637147284563,7,2.0
0.2,12.0,outlier_pursuit,0.018639764244343528,7,2.0
0.2,12.0,spectral_unnormalized,0.0224598078480066,8,2.0
0.2,12.0,rpca,0.37059031163178163,8,2.0
0.2,12.0,outlier_pursuit,0.018639764244343528,8,2.0
0.2,12.0,spectral_unnormalized,0.014382636076431662,9,2.0
0.2,12.0,rpca,0.7149460394223504,9,2.0
0.2,12.0,outlier_pursuit,0.018639764244343528,9,2.0
0.2,14.0,spectral_unnormalized,0.018921669336916504,0,2.0
0.2,14.0,rpca,0.4218168453401451,0,2.0
0.2,14.0,outlier_pursuit,0.018639764244343528,0,2.0
0.2,14.0,spectral_unnormalized,0.012589137870896178,1,2.0
0.2,14.0,rpca,0.5333833942150725,1,2.0
0.2,14.0,outlier_pursuit,0.018639764244343528,1,2.0
0.2,14.0,spectral_unnormalized,0.001627611061739598,2,2.0
0.2,14.0,rpca,0.44632888749472316,2,2.0
0.2,14.0,outlier_pursuit,0.018639764244343528,2,2.0
0.2,14.0,spectral_unnormalized,0.000397558198625116,3,2.0
0.2,14.0,rpca,0.44632888749472316,3,2.0
0.2,14.0,outlier_pursuit,0.018639764244343528,3,2.0
0.2,14.0,spectral_unnormalized,0.014255592878046928,4,2.0
0.2,14.0,rpca,0.5407862117028416,4,2.0
0.2,14.0,outlier_pursuit,0.018639764244343528,4,2.0
0.2,14.0,spectral_unnormalized,0.0224598078480066,5,2.0
0.2,14.0,rpca,0.5407862117028416,5,2.0
0.2,14.0,outlier_pursuit,0.018639764244343528,5,2.0
0.2,14.0,spectral_unnormalized,0.001154464004799172,6,2.0
0.2,14.0,rpca,0.6300279203045595,6,2.0
0.2,14.0,outlier_pursuit,0.018639764244343528,6,2.0
0.2,14.0,spectral_unnormalized,0.0004248916998081446,7,2.0
0.2,14.0,rpca,0.6109637147284563,7,2.0
0.2,14.0,outlier_pursuit,0.018639764244343528,7,2.0
0.2,14.0,spectral_unnormalized,1.0919732917773802e-15,8,2.0
0.2,14.0,rpca,0.37059031163178163,8,2.0
0.2,14.0,outlier_pursuit,0.018639764244343528,8,2.0
0.2,14.0,spectral_unnormalized,0.014382636076431662,9,2.0
0.2,14.0,rpca,0.6770006327837454,9,2.0
0.2,14.0,outlier_pursuit,0.018639764244343528,9,2.0
0.2,16.0,spectral_unnormalized,0.018921669336916504,0,2.0
0.2,16.0,rpca,0.4218168453401451,0,2.0
0.2,16.0,outlier_pursuit,0.018639764244343528,0,2.0
0.2,16.0,spectral_unnormalized,0.0029536865490922917,1,2.0
0.2,16.0,rpca,0.5333833942150725,1,2.0
0.2,16.0,outlier_pursuit,0.018639764244343528,1,2.0
0.2,16.0,spectral_unnormalized,0.001627611061739598,2,2.0
0.2,16.0,rpca,0.44632888749472316,2,2.0
0.2,16.0,outlier_pursuit,0.018639764244343528,2,2.0
0.2,16.0,spectral_unnormalized,0.0,3,2.0
0.2,16.0,rpca,0.44632888749472316,3,2.0
0.2,16.0,outlier_pursuit,0.018639764244343528,3,2.0
0.2,16.0,spectral_unnormalized,1.9305819518931786e-15,4,2.0
0.2,16.0,rpca,0.5407862117028416,4,2.0
0.2,16.0,outlier_pursuit,0.018639764244343528,4,2.0
0.2,16.0,spectral_unnormalized,0.0224598078480066,5,2.0
0.2,16.0,rpca,0.5048484896887586,5,2.0
0.2,16.0,outlier_pursuit,0.018639764244343528,5,2.0
0.2,16.0,spectral_unnormalized,0.0002887154108162253,6,2.0
0.2,16.0,rpca,0.6022111600455701,6,2.0
0.2,16.0,outlier_pursuit,0.018639764244343528,6,2.0
0.2,16.0,spectral_unnormalized,0.0004248916998081446,7,2.0
0.2,16.0,rpca,0.5816101791805875,7,2.0
0.2,16.0,outlier_pursuit,0.018639764244343528,7,2.0
0.2,16.0,spectral_unnormalized,1.0919732917773802e-15,8,2.0
0.2,16.0,rpca,0.37059031163178163,8,2.0
0.2,16.0,outlier_pursuit,0.018639764244343528,8,2.0
0.2,16.0,spectral_unnormalized,0.0015437484953255665,9,2.0
0.2,16.0,rpca,0.6770006327837454,9,2.0
0.2,16.0,outlier_pursuit,0.018639764244343528,9,2.0
0.2,18.0,spectral_unnormalized,0.010504647530909251,0,2.0
0.2,18.0,rpca,0.44632888749472316,0,2.0
0.2,18.0,outlier_pursuit,0.018639764244343528,0,2.0
0.2,18.0,spectral_unnormalized,0.0028579308471863582,1,2.0
0.2,18.0,rpca,0.5333833942150725,1,2.0
0.2,18.0,outlier_pursuit,0.018639764244343528,1,2.0
0.2,18.0,spectral_unnormalized,0.001627611061739598,2,2.0
0.2,18.0,rpca,0.44632888749472316,2,2.0
0.2,18.0,outlier_pursuit,0.018639764244343528,2,2.0
0.2,18.0,spectral_unnormalized,0.000397558198625116,3,2.0
0.2,18.0,rpca,0.44632888749472316,3,2.0
0.2,18.0,outlier_pursuit,0.018639764244343528,3,2.0
0.2,18.0,spectral_unnormalized,1.9305819518931786e-15,4,2.0
0.2,18.0,rpca,0.5407862117028416,4,2.0
0.2,18.0,outlier_pursuit,0.018639764244343528,4,2.0
0.2,18.0,spectral_unnormalized,0.007950507250361968,5,2.0
0.2,18.0,rpca,0.5048484896887586,5,2.0
0.2,18.0,outlier_pursuit,0.018639764244343528,5,2.0
0.2,18.0,spectral_unnormalized,0.0002887154108162253,6,2.0
0.2,18.0,rpca,0.6022111600455701,6,2.0
0.2,18.0,outlier_pursuit,0.018639764244343528,6,2.0
0.2,18.0,spectral_unnormalized,0.0004248916998081446,7,2.0
0.2,18.0,rpca,0.5816101791805875,7,2.0
0.2,18.0,outlier_pursuit,0.018639764244343528,7,2.0
0.2,18.0,spectral_unnormalized,1.0919732917773802e-15,8,2.0
0.2,18.0,rpca,0.37059031163178163,8,2.0
0.2,18.0,outlier_pursuit,0.018639764244343528,8,2.0
0.2,18.0,spectral_unnormalized,0.000397558198625116,9,2.0
0.2,18.0,rpca,0.6770006327837454,9,2.0
0.2,18.0,outlier_pursuit,0.018639764244343528,9,2.0
0.25,0.0,spectral_unnormalized,1.0,0,2.0
0.25,0.0,rpca,1.0,0,2.0
0.25,0.0,outlier_pursuit,0.018639764244343528,0,2.0
0.25,0.0,spectral_unnormalized,1.0,1,2.0
0.25,0.0,rpca,1.0,1,2.0
0.25,0.0,outlier_pursuit,0.018639764244343528,1,2.0
0.25,0.0,spectral_unnormalized,1.0,2,2.0
0.25,0.0,rpca,1.0,2,2.0
0.25,0.0,outlier_pursuit,0.018639764244343528,2,2.0
0.25,0.0,spectral_unnormalized,1.0,3,2.0
0.25,0.0,rpca,1.0,3,2.0
0.25,0.0,outlier_pursuit,0.018639764244343528,3,2.0
0.25,0.0,spectral_unnormalized,1.0,4,2.0
0.25,0.0,rpca,1.0,4,2.0
0.25,0.0,outlier_pursuit,0.018639764244343528,4,2.0
0.25,0.0,spectral_unnormalized,1.0,5,2.0
0.25,0.0,rpca,1.0,5,2.0
0.25,0.0,outlier_pursuit,0.018639764244343528,5,2.0
0.25,0.0,spectral_unnormalized,1.0,6,2.0
0.25,0.0,rpca,1.0,6,2.0
0.25,0.0,outlier_pursuit,0.018639764244343528,6,2.0
0.25,0.0,spectral_unnormalized,1.0,7,2.0
0.25,0.0,rpca,1.0,7,2.0
0.25,0.0,outlier_pursuit,0.018639764244343528,7,2.0
0.25,0.0,spectral_unnormalized,1.0,8,2.0
0.25,0.0,rpca,1.0,8,2.0
0.25,0.0,outlier_pursuit,0.018639764244343528,8,2.0
0.25,0.0,spectral_unnormalized,1.0,9,2.0
0.25,0.0,rpca,1.0,9,2.0
0.25,0.0,outlier_pursuit,0.018639764244343528,9,2.0
0.25,2.0,spectral_unnormalized,0.4075321044719671,0,2.0
0.25,2.0,rpca,0.458950479523655,0,2.0
0.25,2.0,outlier_pursuit,0.018639764244343528,0,2.0
0.25,2.0,spectral_unnormalized,0.4201950629936393,1,2.0
0.25,2.0,rpca,0.386427522941435,1,2.0
0.25,2.0,outlier_pursuit,0.018639764244343528,1,2.0
0.25,2.0,spectral_unnormalized,0.4218168453401451,2,2.0
0.25,2.0,rpca,0.48092133571243656,2,2.0
0.25,2.0,outlier_pursuit,0.018639764244343528,2,2.0
0.25,2.0,spectral_unnormalized,0.5760367196319857,3,2.0
0.25,2.0,rpca,0.5283779304228372,3,2.0
0.25,2.0,outlier_pursuit,0.018639764244343528,3,2.0
0.25,2.0,spectral_unnormalized,0.47250107612143855,4,2.0
0.25,2.0,rpca,0.5137532911122107,4,2.0
0.25,2.0,outlier_pursuit,0.018639764244343528,4,2.0
0.25,2.0,spectral_unnormalized,0.5301510681963296,5,2.0
0.25,2.0,rpca,0.4841045895125373,5,2.0
0.25,2.0,outlier_pursuit,0.018639764244343528,5,2.0
0.25,2.0,spectral_unnormalized,0.5541718004161501,6,2.0
0.25,2.0,rpca,0.6705168557071957,6,2.0
0.25,2.0,outlier_pursuit,0.018639764244343528,6,2.0
0.25,2.0,spectral_unnormalized,0.4883691052528023,7,2.0
0.25,2.0,rpca,0.5760367196319857,7,2.0
0.25,2.0,outlier_pursuit,0.018639764244343528,7,2.0
0.25,2.0,spectral_unnormalized,0.47823917219523926,8,2.0
0.25,2.0,rpca,0.4883691052528023,8,2.0
0.25,2.0,outlier_pursuit,0.018639764244343528,8,2.0
0.25,2.0,spectral_unnormalized,0.5137532911122107,9,2.0
0.25,2.0,rpca,0.5512937220658846,9,2.0
0.25,2.0,outlier_pursuit,0.018639764244343528,9,2.0
0.25,4.0,spectral_unnormalized,0.3931934722666314,0,2.0
0.25,4.0,rpca,0.3425675669167147,0,2.0
0.25,4.0,outlier_pursuit,0.018639764244343528,0,2.0
0.25,4.0,spectral_unnormalized,0.44297551540683705,1,2.0
0.25,4.0,rpca,0.4075321044719671,1,2.0
0.25,4.0,outlier_pursuit,0.018639764244343528,1,2.0
0.25,4.0,spectral_unnormalized,0.4218168453401451,2,2.0
0.25,4.0,rpca,0.3987532145992851,2,2.0
0.25,4.0,outlier_pursuit,0.018639764244343528,2,2.0
0.25,4.0,spectral_unnormalized,0.36569044535943473,3,2.0
0.25,4.0,rpca,0.41576118835714454,3,2.0
0.25,4.0,outlier_pursuit,0.018639764244343528,3,2.0
0.25,4.0,spectral_unnormalized,0.44632888749472316,4,2.0
0.25,4.0,rpca,0.5137532911122107,4,2.0
0.25,4.0,outlier_pursuit,0.018639764244343528,4,2.0
0.25,4.0,spectral_unnormalized,0.44297551540683705,5,2.0
0.25,4.0,rpca,0.4841045895125373,5,2.0
0.25,4.0,outlier_pursuit,0.018639764244343528,5,2.0
0.25,4.0,spectral_unnormalized,0.47250107612143855,6,2.0
0.25,4.0,rpca,0.4532839480340868,6,2.0
0.25,4.0,outlier_pursuit,0.018639764244343528,6,2.0
0.25,4.0,spectral_unnormalized,0.4218168453401451,7,2.0
0.25,4.0,rpca,0.44632888749472316,7,2.0
0.25,4.0,outlier_pursuit,0.018639764244343528,7,2.0
0.25,4.0,spectral_unnormalized,0.47063913471263574,8,2.0
0.25,4.0,rpca,0.47823917219523926,8,2.0
0.25,4.0,outlier_pursuit,0.018639764244343528,8,2.0
0.25,4.0,spectral_unnormalized,0.5048484896887586,9,2.0
0.25,4.0,rpca,0.5978208097977278,9,2.0
0.25,4.0,outlier_pursuit,0.018639764244343528,9,2.0
0.25,6.0,spectral_unnormalized,0.37059031163178163,0,2.0
0.25,6.0,rpca,0.3425675669167147,0,2.0
0.25,6.0,outlier_pursuit,0.018639764244343528,0,2.0
0.25,6.0,spectral_unnormalized,0.3492721107165225,1,2.0
0.25,6.0,rpca,0.4075321044719671,1,2.0
0.25,6.0,outlier_pursuit,0.018639764244343528,1,2.0
0.25,6.0,spectral_unnormalized,0.44632888749472316,2,2.0
0.25,6.0,rpca,0.44632888749472316,2,2.0
0.25,6.0,outlier_pursuit,0.018639764244343528,2,2.0
0.25,6.0,spectral_unnormalized,0.3668993933811547,3,2.0
0.25,6.0,rpca,0.41576118835714454,3,2.0
0.25,6.0,outlier_pursuit,0.018639764244343528,3,2.0
0.25,6.0,spectral_unnormalized,0.44632888749472316,4,2.0
0.25,6.0,rpca,0.5137532911122107,4,2.0
0.25,6.0,outlier_pursuit,0.018639764244343528,4,2.0
0.25,6.0,spectral_unnormalized,0.3987532145992851,5,2.0
0.25,6.0,rpca,0.4532839480340869,5,2.0
0.25,6.0,outlier_pursuit,0.018639764244343528,5,2.0
0.25,6.0,spectral_unnormalized,0.5006054392285263,6,2.0
0.25,6.0,rpca,0.5048484896887586,6,2.0
0.25,6.0,outlier_pursuit,0.018639764244343528,6,2.0
0.25,6.0,spectral_unnormalized,0.3904935986852873,7,2.0
0.25,6.0,rpca,0.5283779304228372,7,2.0
0.25,6.0,outlier_pursuit,0.018639764244343528,7,2.0
0.25,6.0,spectral_unnormalized,0.5006054392285263,8,2.0
0.25,6.0,rpca,0.47250107612143855,8,2.0
0.25,6.0,outlier_pursuit,0.018639764244343528,8,2.0
0.25,6.0,spectral_unnormalized,0.5048484896887586,9,2.0
0.25,6.0,rpca,0.6349910030198422,9,2.0
0.25,6.0,outlier_pursuit,0.018639764244343528,9,2.0
0.25,8.0,spectral_unnormalized,0.09153303855499596,0,2.0
0.25,8.0,rpca,0.3656904453594348,0,2.0
0.25,8.0,outlier_pursuit,0.018639764244343528,0,2.0
0.25,8.0,spectral_unnormalized,0.2631973627486307,1,2.0
0.25,8.0,rpca,0.42977137131885146,1,2.0
0.25,8.0,outlier_pursuit,0.018639764244343528,1,2.0
0.25,8.0,spectral_unnormalized,0.015051733759203989,2,2.0
0.25,8.0,rpca,0.44297551540683705,2,2.0
0.25,8.0,outlier_pursuit,0.018639764244343528,2,2.0
0.25,8.0,spectral_unnormalized,0.11005444548223992,3,2.0
0.25,8.0,rpca,0.3904935986852873,3,2.0
0.25,8.0,outlier_pursuit,0.018639764244343528,3,2.0
0.25,8.0,spectral_unnormalized,0.4782391721952393,4,2.0
0.25,8.0,rpca,0.5137532911122107,4,2.0
0.25,8.0,outlier_pursuit,0.018639764244343528,4,2.0
0.25,8.0,spectral_unnormalized,0.026603033138977217,5,2.0
0.25,8.0,rpca,0.44297551540683705,5,2.0
0.25,8.0,outlier_pursuit,0.018639764244343528,5,2.0
0.25,8.0,spectral_unnormalized,0.17370025636967704,6,2.0
0.25,8.0,rpca,0.5333833942150725,6,2.0
0.25,8.0,outlier_pursuit,0.018639764244343528,6,2.0
0.25,8.0,spectral_unnormalized,0.009981354715418209,7,2.0
0.25,8.0,rpca,0.5283779304228372,7,2.0
0.25,8.0,outlier_pursuit,0.018639764244343528,7,2.0
0.25,8.0,spectral_unnormalized,0.3656904453594348,8,2.0
0.25,8.0,rpca,0.47250107612143855,8,2.0
0.25,8.0,outlier_pursuit,0.018639764244343528,8,2.0
0.25,8.0,spectral_unnormalized,0.291753502652149,9,2.0
0.25,8.0,rpca,0.6349910030198422,9,2.0
0.25,8.0,outlier_pursuit,0.018639764244343528,9,2.0
0.25,10.0,spectral_unnormalized,0.03522021495407305,0,2.0
0.25,10.0,rpca,0.3656904453594348,0,2.0
0.25,10.0,outlier_pursuit,0.018639764244343528,0,2.0
0.25,10.0,spectral_unnormalized,0.0758873370772664,1,2.0
0.25,10.0,rpca,0.42977137131885146,1,2.0
0.25,10.0,outlier_pursuit,0.018639764244343528,1,2.0
0.25,10.0,spectral_unnormalized,0.015051733759203989,2,2.0
0.25,10.0,rpca,0.4782391721952393,2,2.0
0.25,10.0,outlier_pursuit,0.018639764244343528,2,2.0
0.25,10.0,spectral_unnormalized,0.0224598078480066,3,2.0
0.25,10.0,rpca,0.3904935986852873,3,2.0
0.25,10.0,outlier_pursuit,0.018639764244343528,3,2.0
0.25,10.0,spectral_unnormalized,0.1505442577655267,4,2.0
0.25,10.0,rpca,0.5407862117028416,4,2.0
0.25,10.0,outlier_pursuit,0.018639764244343528,4,2.0
0.25,10.0,spectral_unnormalized,0.013967178778210033,5,2.0
0.25,10.0,rpca,0.44632888749472316,5,2.0
0.25,10.0,outlier_pursuit,0.018639764244343528,5,2.0
0.25,10.0,spectral_unnormalized,0.017863213432976505,6,2.0
0.25,10.0,rpca,0.4532839480340868,6,2.0
0.25,10.0,outlier_pursuit,0.018639764244343528,6,2.0
0.25,10.0,spectral_unnormalized,0.003583068429010469,7,2.0
0.25,10.0,rpca,0.5541718004161501,7,2.0
0.25,10.0,outlier_pursuit,0.018639764244343528,7,2.0
0.25,10.0,spectral_unnormalized,0.13534965598921833,8,2.0
0.25,10.0,rpca,0.47250107612143855,8,2.0
